player,bt_rating,elo,wins
1,-0.7197804702788926,1074.9613254304597,8
2,0.29264854820056346,1250.838259848201,9
3,1.722791838824615,1499.2795956277946,12
4,-0.2101970016469432,1163.4850408288496,10
5,1.172475222796073,1403.6798077714482,17
6,-0.22937583583123783,1160.153336086619,11
7,-0.387105893639822,1132.7528185919994,12
8,1.024079787589338,1377.9008803114814,15
9,-0.3370934548252768,1141.4408690734717,9
10,-0.5679989625250368,1101.328473939442,8
11,0.0643801861347417,1211.183983832889,13
12,-0.4492356382767416,1121.9597764888504,12
13,-0.06549155851223899,1188.6229510107562,12
14,0.6977456272176799,1321.2108302691047,10
15,-0.23554146501404588,1159.0822565939968,11
16,-0.15028605699044967,1173.8926378968201,10
17,0.20728455504162174,1236.0090153753388,14
18,-0.1523796683861779,1173.5289403462543,8
19,-0.14489121131756982,1174.8298185794006,12
20,1.1648726952647945,1402.3591134693074,10
21,-0.704822014878665,1077.5598752857056,6
22,-0.7075221053099526,1077.0908215357265,8
23,-0.22631564586233383,1160.6849455334473,10
24,0.3065106480340638,1253.2463532343136,11
25,-0.9721171628543077,1031.1259521635718,6
26,-0.45293169102730707,1121.3177063630928,11
27,-1.1707999165027927,996.6112227400197,5
28,-0.5178335707877142,1110.0430950650555,8
29,-0.49327521187834206,1114.3093189686315,8
30,0.5158165926711211,1289.6065199484822,17
31,0.5547769119335074,1296.3746206160195,14
32,-0.6776147110523234,1082.2862680534038,6
33,0.3491605812906609,1260.6554055010663,16
34,-0.3848278952726731,1133.1485474402543,10
35,0.6950906524073687,1320.7496139052205,17
36,-0.25313082735950004,1156.0266713912658,7
37,0.6972958567030908,1321.1326971280612,12
38,0.4784630019125318,1283.117536610191,14
39,-0.5876016446587039,1097.92313926698,10
40,-0.5062420660874009,1112.0567456763763,7
41,-0.9773497143549974,1030.216964866362,6
42,1.1255494669560502,1395.5279690432635,16
43,0.5943782749913467,1303.2540819967662,16
44,0.4822878695479953,1283.7819841734279,10
45,-0.996575628925283,1026.8770814233949,7
46,-0.4308817981261523,1125.1481650885044,10
47,-0.591514163665893,1097.2434651009144,5
48,-0.32816839782319823,1142.9913102761416,12
49,-0.6326352567426354,1090.0999995756906,6
50,0.3127101954021748,1254.3233249192208,17
51,-0.3337604538023517,1142.0198706544454,10
52,-0.546237833648237,1105.1087692159138,9
53,-0.24557187651673767,1157.3397956472616,10
54,-0.5721980113155289,1100.5990244518605,8
55,0.4690628256332344,1281.4845587353843,9
56,-0.15984843914663754,1172.231481975107,14
57,0.7872224000239619,1336.7545377444164,14
58,0.4691743418085391,1281.5039310792154,13
59,-0.031164176544434655,1194.5862280374772,12
60,-0.09437918215346082,1183.604656793684,9
61,0.581966335847635,1301.097907324833,17
62,0.32552277645805033,1256.5490982198228,12
63,1.2225897272331978,1412.3855888675919,19
64,0.82612146856433,1343.5119980717197,19
65,-0.2249389859795099,1160.9240958496744,9
66,0.613136549737416,1306.5127280816635,16
67,0.5329733552998752,1292.5869548832788,10
68,0.022258691687022183,1203.8667307896237,13
69,0.11348499253244344,1219.7143624142689,12
70,-0.6383088422497017,1089.1143968243605,9
71,-0.06827018742619295,1188.1402537289214,14
72,0.23053383806415,1240.0478295052953,14
73,-1.7206727448146164,901.088528706276,4
74,-0.26525538904870316,1153.9204192964191,7
75,0.3840366073834266,1266.7139917741872,14
76,-0.3020698428200647,1147.5250936455452,13
77,0.3118328556977155,1254.1709154022603,12
78,0.4720240979278722,1281.998984422174,11
79,-0.18547459390218696,1167.7797629340134,11
80,0.06510430934719401,1211.3097769190435,15
81,-0.11389084085767166,1180.2151345104767,12
82,0.0990585955620657,1217.2082405750764,14
83,0.1283386577536178,1222.2947083509064,11
84,-0.3631930137179947,1136.9069113105852,9
85,0.029243141203149286,1205.0800539432182,10
86,-0.4017765567612591,1130.2042633761987,9
87,0.7132940347099593,1323.9118652996167,14
88,-0.42470680182098414,1126.2208718169475,9
89,0.06130476834206361,1210.6497290421262,10
90,-0.8569662873791487,1051.1297080856477,6
91,-0.020364436949683918,1196.4623349622743,11
92,-0.5687758595478057,1101.1935131034436,5
93,1.0241620496531751,1377.9151706956393,13
94,-0.4804182362183869,1116.5428044018647,10
95,0.19879340707815074,1234.533951893115,11
96,-0.005620944248148912,1199.0235419719772,9
97,0.6579402365155969,1314.2959256563377,17
98,0.3192307453082383,1255.4560604564922,9
99,0.29599541397002616,1251.4196699823403,12
100,0.47267544102261044,1282.1121343069224,9
