player,rating,elo,wins
RWKV-4-Raven-14B,-0.4231770175138486,1126.486622570184,878
alpaca-13b,-0.592487302175954,1097.0744136268954,1118
chatglm-6b,-0.9171571928490169,1040.6734768431181,649
claude-instant-v1,1.4089073420772205,1444.7522736708456,1493
claude-v1,1.5419421093770418,1467.8627798066839,2390
dolly-v2-12b,-1.3523340095123606,965.0755207914729,443
fastchat-t5-3b,-0.8475316156735575,1052.7686784297705,611
gpt-3.5-turbo,1.0571993861360705,1383.6543438681601,2524
gpt-4,1.921399741282468,1533.7813220677244,2888
gpt4all-13b-snoozy,-0.34137955937192577,1140.6962964520837,252
guanaco-33b,0.6687313342268838,1316.1705313322138,436
koala-13b,0.04047233907400716,1207.0307654118235,1901
llama-13b,-1.5700566003135807,927.2532328832131,304
mpt-7b-chat,-0.3762660496376182,1134.635892365939,671
oasst-pythia-12b,-0.6018700813685783,1095.4444579355861,1150
palm-2,0.42254032661728813,1273.4027728925944,1125
stablelm-tuned-alpha-7b,-1.2125248529663075,989.3628588744724,485
vicuna-13b,0.5098415736477987,1288.5685528320437,2667
vicuna-7b,0.20059032229043727,1234.8461080375728,883
wizardlm-13b,0.4631598066535324,1280.4590993076024,426
