player,rating,elo,wins
RWKV-4-Raven-14B,-0.4227735115690138,1126.5567187322868,878
alpaca-13b,-0.5925125264242604,1097.0700317261555,1118
chatglm-6b,-0.9173750210345869,1040.6356362115198,649
claude-instant-v1,1.4117865976195176,1445.2524515884493,1493
claude-v1,1.5426895430843341,1467.99262234055,2390
dolly-v2-12b,-1.3541471256356743,964.7605502605109,443
fastchat-t5-3b,-0.8473973300686903,1052.7920062286478,611
gpt-3.5-turbo,1.05725528061815,1383.6640537342146,2524
gpt-4,1.921751402403023,1533.8424118613873,2888
gpt4all-13b-snoozy,-0.34051324934641203,1140.8467899175628,252
guanaco-33b,0.6693510729251513,1316.2781909709656,436
koala-13b,0.040236914670602086,1206.9898680041017,1901
llama-13b,-1.5731759212203864,926.7113513403685,304
mpt-7b-chat,-0.37518229431018224,1134.8241599493144,671
oasst-pythia-12b,-0.601761545267354,1095.4633125875257,1150
palm-2,0.4233023182275444,1273.5351443932307,1125
stablelm-tuned-alpha-7b,-1.2165099095358345,988.6705836431852,485
vicuna-13b,0.5097752449046575,1288.5570303491886,2667
vicuna-7b,0.20143761862604737,1234.9932984868096,883
wizardlm-13b,0.4637624413333674,1280.5637876740248,426
