player,rating,elo,wins
RWKV-4-Raven-14B,-0.42308840484921245,1126.5020161666953,878
alpaca-13b,-0.5924281147088033,1097.084695543048,1118
chatglm-6b,-0.9171871678868992,1040.6682696456992,649
claude-instant-v1,1.409086462778191,1444.783390123656,1493
claude-v1,1.5421171320141802,1467.8931843528908,2390
dolly-v2-12b,-1.35297857062972,964.9635490568655,443
fastchat-t5-3b,-0.8474336693401812,1052.7856934506137,611
gpt-3.5-turbo,1.0572850333077763,1383.6692223057853,2524
gpt-4,1.9215522906954103,1533.807822615028,2888
gpt4all-13b-snoozy,-0.3411862957811867,1140.729869776488,252
guanaco-33b,0.6688645225126175,1316.1936685072333,436
koala-13b,0.04049812295096772,1207.035244530018,1901
llama-13b,-1.5708453036049963,927.1162210882848,304
mpt-7b-chat,-0.3760179947554047,1134.6789839125609,671
oasst-pythia-12b,-0.6017750348762474,1095.4609692024435,1150
palm-2,0.4230146534163401,1273.4851718971731,1125
stablelm-tuned-alpha-7b,-1.2134363084383464,989.2045228416696,485
vicuna-13b,0.5098842838694875,1288.5759723574838,2667
vicuna-7b,0.20072642864218243,1234.8697521325787,883
wizardlm-13b,0.46334793468384367,1280.4917804937847,426
