player,rating,elo,wins
RWKV-4-Raven-14B,-0.423101127084665,1126.4998060880334,878
alpaca-13b,-0.5923642013192405,1097.0957984360107,1118
chatglm-6b,-0.9171911222298873,1040.6675827059637,649
claude-instant-v1,1.4093063207286136,1444.8215833615245,1493
claude-v1,1.5422791323711285,1467.9213266973263,2390
dolly-v2-12b,-1.3533239801987995,964.9035452689263,443
fastchat-t5-3b,-0.8474502539494334,1052.7828124089006,611
gpt-3.5-turbo,1.0573901929690819,1383.6874904100348,2524
gpt-4,1.9216507281995416,1533.8249229609705,2888
gpt4all-13b-snoozy,-0.34102883361589087,1140.7572237562865,252
guanaco-33b,0.6689923701754328,1316.2158779210272,436
koala-13b,0.04032467899704534,1207.0051142291748,1901
llama-13b,-1.5713339904804482,927.0313274829298,304
mpt-7b-chat,-0.37582575097971777,1134.7123800769452,671
oasst-pythia-12b,-0.601678501336987,1095.4777387958113,1150
palm-2,0.42307099904661205,1273.4949601356957,1125
stablelm-tuned-alpha-7b,-1.2140220876148449,989.1027625760827,485
vicuna-13b,0.5099831195538176,1288.5931418744117,2667
vicuna-7b,0.20083116167943704,1234.8879461246397,883
wizardlm-13b,0.4634911450892033,1280.5166586893042,426
