player,rating,elo,wins
RWKV-4-Raven-14B,-0.4231819220034952,1126.4857705730678,878
alpaca-13b,-0.5924619552248429,1097.0788168432957,1118
chatglm-6b,-0.9171631464783045,1040.6724425917794,649
claude-instant-v1,1.4088774504732366,1444.7470809673794,1493
claude-v1,1.5418752400492903,1467.8511634146635,2390
dolly-v2-12b,-1.3521755955257062,965.1030401195769,443
fastchat-t5-3b,-0.8475273584322632,1052.7694179883315,611
gpt-3.5-turbo,1.0571530031092562,1383.6462863111205,2524
gpt-4,1.9210932565786754,1533.7280802214666,2888
gpt4all-13b-snoozy,-0.3413654043288367,1140.6987554349255,252
guanaco-33b,0.6687276165415839,1316.1698855041295,436
koala-13b,0.040357012248351753,1207.0107310902245,1901
llama-13b,-1.5698402040018362,927.290824772851,304
mpt-7b-chat,-0.3762650344663528,1134.6360687192505,671
oasst-pythia-12b,-0.6019186677443663,1095.436017617626,1150
palm-2,0.42246393593710224,1273.3895024722449,1125
stablelm-tuned-alpha-7b,-1.212068103662107,989.4422043554433,485
vicuna-13b,0.5096741457839558,1288.5394676330902,2667
vicuna-7b,0.20058174705122328,1234.8446183659441,883
wizardlm-13b,0.46316398409543574,1280.4598250035892,426
