player_no,bt_rating,elo_rating,wins
1,-0.666667,1084.2,3
2,0.222222,1238.6,5
3,-1.555556,929.8,1
4,0.222222,1238.6,5
5,-0.222222,1161.4,4
6,-0.666667,1084.2,3
7,0.222222,1238.6,5
8,-1.111111,1007.0,2
9,0.666667,1315.8,6
10,-0.666667,1084.2,3
11,0.222222,1238.6,5
12,0.222222,1238.6,5
13,0.666667,1315.8,6
14,0.222222,1238.6,5
15,-0.222222,1161.4,4
16,-0.666667,1084.2,3
17,-0.666667,1084.2,3
18,0.666667,1315.8,6
19,-1.555556,929.8,1
20,0.666667,1315.8,6
21,-0.222222,1161.4,4
22,1.111111,1393.0,7
23,0.222222,1238.6,5
24,1.111111,1393.0,7
25,0.666667,1315.8,6
26,0.222222,1238.6,5
27,-0.222222,1161.4,4
28,-0.666667,1084.2,3
29,-1.111111,1007.0,2
30,-0.222222,1161.4,4
31,1.111111,1393.0,7
32,1.111111,1393.0,7
33,0.666667,1315.8,6
34,-0.222222,1161.4,4
35,-0.222222,1161.4,4
36,-0.666667,1084.2,3
37,1.111111,1393.0,7
38,0.666667,1315.8,6
39,0.222222,1238.6,5
40,0.222222,1238.6,5
41,-1.111111,1007.0,2
42,1.111111,1393.0,7
43,-0.666667,1084.2,3
44,-0.222222,1161.4,4
45,0.666667,1315.8,6
46,-0.222222,1161.4,4
47,-0.222222,1161.4,4
48,0.666667,1315.8,6
49,-0.222222,1161.4,4
50,-0.222222,1161.4,4
51,0.222222,1238.6,5
52,-0.222222,1161.4,4
53,-0.222222,1161.4,4
54,0.666667,1315.8,6
55,-1.111111,1007.0,2
56,0.666667,1315.8,6
57,0.222222,1238.6,5
58,0.222222,1238.6,5
59,-1.111111,1007.0,2
60,1.111111,1393.0,7
61,0.666667,1315.8,6
62,0.222222,1238.6,5
63,0.222222,1238.6,5
64,0.222222,1238.6,5
65,-0.222222,1161.4,4
66,-0.222222,1161.4,4
67,-1.111111,1007.0,2
68,0.666667,1315.8,6
69,0.666667,1315.8,6
70,-1.555556,929.8,1
71,-0.222222,1161.4,4
72,-0.222222,1161.4,4
73,-0.222222,1161.4,4
74,0.222222,1238.6,5
75,-1.555556,929.8,1
76,0.222222,1238.6,5
77,1.111111,1393.0,7
78,-0.222222,1161.4,4
79,-0.666667,1084.2,3
80,0.666667,1315.8,6
81,0.666667,1315.8,6
82,0.222222,1238.6,5
83,-1.555556,929.8,1
84,0.666667,1315.8,6
85,0.222222,1238.6,5
86,0.222222,1238.6,5
87,0.222222,1238.6,5
88,-0.222222,1161.4,4
89,-1.111111,1007.0,2
90,0.222222,1238.6,5
91,-0.222222,1161.4,4
92,1.111111,1393.0,7
93,1.555556,1470.2,8
94,0.666667,1315.8,6
95,0.222222,1238.6,5
96,-0.222222,1161.4,4
97,1.111111,1393.0,7
98,0.666667,1315.8,6
99,0.222222,1238.6,5
100,-0.666667,1084.2,3
101,-0.222222,1161.4,4
102,-1.111111,1007.0,2
103,0.222222,1238.6,5
104,-0.222222,1161.4,4
105,0.666667,1315.8,6
106,-0.666667,1084.2,3
107,0.666667,1315.8,6
108,-0.222222,1161.4,4
109,-0.222222,1161.4,4
110,0.222222,1238.6,5
111,0.666667,1315.8,6
112,-0.666667,1084.2,3
113,-0.222222,1161.4,4
114,-0.222222,1161.4,4
115,0.666667,1315.8,6
116,-0.666667,1084.2,3
117,-0.222222,1161.4,4
118,0.222222,1238.6,5
119,0.666667,1315.8,6
120,0.222222,1238.6,5
121,-0.666667,1084.2,3
122,-0.666667,1084.2,3
123,-0.222222,1161.4,4
124,0.222222,1238.6,5
125,-0.666667,1084.2,3
126,0.222222,1238.6,5
127,-0.222222,1161.4,4
128,-0.222222,1161.4,4
129,-0.222222,1161.4,4
130,-0.666667,1084.2,3
131,0.222222,1238.6,5
132,-0.222222,1161.4,4
133,0.222222,1238.6,5
134,0.222222,1238.6,5
135,0.222222,1238.6,5
136,-1.111111,1007.0,2
137,-0.666667,1084.2,3
138,1.111111,1393.0,7
139,0.222222,1238.6,5
140,-0.222222,1161.4,4
141,1.555556,1470.2,8
142,-0.666667,1084.2,3
143,0.666667,1315.8,6
144,-0.222222,1161.4,4
145,-1.111111,1007.0,2
146,0.222222,1238.6,5
147,0.222222,1238.6,5
148,-1.111111,1007.0,2
149,0.666667,1315.8,6
150,-0.222222,1161.4,4
151,-0.222222,1161.4,4
152,-1.111111,1007.0,2
153,-0.222222,1161.4,4
154,0.222222,1238.6,5
155,-0.666667,1084.2,3
156,0.222222,1238.6,5
157,-0.222222,1161.4,4
158,-1.111111,1007.0,2
159,-0.666667,1084.2,3
160,-0.666667,1084.2,3
161,-2.000000,852.6,0
162,0.666667,1315.8,6
163,1.111111,1393.0,7
164,-1.111111,1007.0,2
165,-0.222222,1161.4,4
166,-0.666667,1084.2,3
167,0.666667,1315.8,6
168,0.222222,1238.6,5
169,-0.666667,1084.2,3
170,-0.666667,1084.2,3
171,0.222222,1238.6,5
172,-0.666667,1084.2,3
173,-0.222222,1161.4,4
174,-0.222222,1161.4,4
175,-0.222222,1161.4,4
176,-0.222222,1161.4,4
177,-1.111111,1007.0,2
178,-0.666667,1084.2,3
179,-1.111111,1007.0,2
180,0.222222,1238.6,5
181,0.222222,1238.6,5
182,0.666667,1315.8,6
183,-1.111111,1007.0,2
184,-0.222222,1161.4,4
185,-0.222222,1161.4,4
186,-0.222222,1161.4,4
187,0.222222,1238.6,5
188,-0.222222,1161.4,4
189,1.111111,1393.0,7
190,-0.222222,1161.4,4
191,0.222222,1238.6,5
192,-1.111111,1007.0,2
193,-0.666667,1084.2,3
194,-0.222222,1161.4,4
195,0.666667,1315.8,6
196,-0.222222,1161.4,4
197,-0.222222,1161.4,4
198,-0.666667,1084.2,3
199,1.555556,1470.2,8
200,0.666667,1315.8,6
201,-0.222222,1161.4,4
202,0.222222,1238.6,5
203,-0.222222,1161.4,4
204,0.666667,1315.8,6
205,-0.222222,1161.4,4
206,-1.111111,1007.0,2
207,0.222222,1238.6,5
208,0.666667,1315.8,6
209,0.222222,1238.6,5
210,-0.666667,1084.2,3
211,0.666667,1315.8,6
212,-0.666667,1084.2,3
213,-0.222222,1161.4,4
214,0.666667,1315.8,6
215,-0.222222,1161.4,4
216,-0.666667,1084.2,3
217,-0.666667,1084.2,3
218,-0.222222,1161.4,4
219,-0.222222,1161.4,4
220,-0.222222,1161.4,4
221,-0.666667,1084.2,3
222,1.111111,1393.0,7
223,-0.222222,1161.4,4
224,-0.222222,1161.4,4
225,0.222222,1238.6,5
226,1.111111,1393.0,7
227,0.222222,1238.6,5
228,0.222222,1238.6,5
229,-0.222222,1161.4,4
230,0.222222,1238.6,5
231,0.222222,1238.6,5
232,0.666667,1315.8,6
233,0.666667,1315.8,6
234,0.666667,1315.8,6
235,0.222222,1238.6,5
236,0.222222,1238.6,5
237,0.222222,1238.6,5
238,-0.666667,1084.2,3
239,0.222222,1238.6,5
240,-1.111111,1007.0,2
241,-0.666667,1084.2,3
242,-1.555556,929.8,1
243,0.666667,1315.8,6
244,1.111111,1393.0,7
245,-1.111111,1007.0,2
246,0.222222,1238.6,5
247,0.666667,1315.8,6
248,0.222222,1238.6,5
249,-0.222222,1161.4,4
250,0.222222,1238.6,5
251,0.222222,1238.6,5
252,-0.222222,1161.4,4
253,-0.222222,1161.4,4
254,-0.666667,1084.2,3
255,0.222222,1238.6,5
256,1.111111,1393.0,7
257,-0.222222,1161.4,4
258,0.222222,1238.6,5
259,-0.222222,1161.4,4
260,0.222222,1238.6,5
261,-0.222222,1161.4,4
262,-0.222222,1161.4,4
263,0.666667,1315.8,6
264,-0.666667,1084.2,3
265,-1.111111,1007.0,2
266,1.111111,1393.0,7
267,0.222222,1238.6,5
268,-0.222222,1161.4,4
269,0.222222,1238.6,5
270,-0.666667,1084.2,3
271,-0.666667,1084.2,3
272,-0.666667,1084.2,3
273,0.222222,1238.6,5
274,0.666667,1315.8,6
275,0.222222,1238.6,5
276,0.666667,1315.8,6
277,0.666667,1315.8,6
278,-0.666667,1084.2,3
279,1.111111,1393.0,7
280,-1.111111,1007.0,2
281,-0.222222,1161.4,4
282,-1.111111,1007.0,2
283,-0.222222,1161.4,4
284,0.666667,1315.8,6
285,-0.222222,1161.4,4
286,0.666667,1315.8,6
287,-0.666667,1084.2,3
288,0.666667,1315.8,6
289,1.555556,1470.2,8
290,0.222222,1238.6,5
291,-0.222222,1161.4,4
292,-0.666667,1084.2,3
293,0.222222,1238.6,5
294,0.222222,1238.6,5
295,0.666667,1315.8,6
296,0.222222,1238.6,5
297,1.111111,1393.0,7
298,0.222222,1238.6,5
299,-0.666667,1084.2,3
300,0.666667,1315.8,6
301,-1.555556,929.8,1
302,0.666667,1315.8,6
303,0.222222,1238.6,5
304,0.666667,1315.8,6
305,-0.666667,1084.2,3
306,-0.222222,1161.4,4
307,-1.111111,1007.0,2
308,0.666667,1315.8,6
309,0.222222,1238.6,5
310,-0.666667,1084.2,3
311,0.666667,1315.8,6
312,-0.222222,1161.4,4
313,0.222222,1238.6,5
314,1.111111,1393.0,7
315,0.666667,1315.8,6
316,-0.222222,1161.4,4
317,0.222222,1238.6,5
318,0.222222,1238.6,5
319,0.666667,1315.8,6
320,1.555556,1470.2,8
321,-1.111111,1007.0,2
322,1.111111,1393.0,7
323,0.222222,1238.6,5
324,1.111111,1393.0,7
325,0.222222,1238.6,5
326,0.222222,1238.6,5
327,1.111111,1393.0,7
328,-0.222222,1161.4,4
329,1.555556,1470.2,8
330,0.222222,1238.6,5
331,-0.222222,1161.4,4
332,-0.666667,1084.2,3
333,-0.222222,1161.4,4
334,-0.222222,1161.4,4
335,1.111111,1393.0,7
336,0.222222,1238.6,5
337,0.666667,1315.8,6
338,1.111111,1393.0,7
339,-0.666667,1084.2,3
340,-1.111111,1007.0,2
341,0.222222,1238.6,5
342,0.222222,1238.6,5
343,-0.222222,1161.4,4
344,0.222222,1238.6,5
345,-0.222222,1161.4,4
346,-0.222222,1161.4,4
347,-0.222222,1161.4,4
348,-0.222222,1161.4,4
349,0.222222,1238.6,5
350,1.111111,1393.0,7
351,0.222222,1238.6,5
352,0.222222,1238.6,5
353,-0.222222,1161.4,4
354,-0.222222,1161.4,4
355,-1.111111,1007.0,2
356,-0.222222,1161.4,4
357,0.222222,1238.6,5
358,0.222222,1238.6,5
359,-0.222222,1161.4,4
360,-0.222222,1161.4,4
361,-0.666667,1084.2,3
362,1.555556,1470.2,8
363,-0.666667,1084.2,3
364,0.222222,1238.6,5
365,0.222222,1238.6,5
366,-0.222222,1161.4,4
367,0.666667,1315.8,6
368,-0.222222,1161.4,4
369,-1.111111,1007.0,2
370,0.666667,1315.8,6
371,0.666667,1315.8,6
372,1.111111,1393.0,7
373,-0.222222,1161.4,4
374,0.666667,1315.8,6
375,0.222222,1238.6,5
376,0.666667,1315.8,6
377,-0.222222,1161.4,4
378,0.222222,1238.6,5
379,0.222222,1238.6,5
380,-0.666667,1084.2,3
381,-0.222222,1161.4,4
382,0.666667,1315.8,6
383,-1.111111,1007.0,2
384,-0.222222,1161.4,4
385,-0.666667,1084.2,3
386,0.222222,1238.6,5
387,0.222222,1238.6,5
388,0.222222,1238.6,5
389,-0.222222,1161.4,4
390,-0.666667,1084.2,3
391,-0.666667,1084.2,3
392,-0.222222,1161.4,4
393,-0.222222,1161.4,4
394,0.222222,1238.6,5
395,2.000000,1547.4,9
396,0.666667,1315.8,6
397,-1.111111,1007.0,2
398,-0.222222,1161.4,4
399,0.222222,1238.6,5
400,0.666667,1315.8,6
401,0.666667,1315.8,6
402,0.222222,1238.6,5
403,0.666667,1315.8,6
404,0.222222,1238.6,5
405,-1.111111,1007.0,2
406,0.666667,1315.8,6
407,-0.222222,1161.4,4
408,0.666667,1315.8,6
409,-0.666667,1084.2,3
410,0.666667,1315.8,6
411,-0.666667,1084.2,3
412,0.222222,1238.6,5
413,-0.666667,1084.2,3
414,-0.222222,1161.4,4
415,-0.222222,1161.4,4
416,1.555556,1470.2,8
417,-0.222222,1161.4,4
418,-1.111111,1007.0,2
419,1.111111,1393.0,7
420,0.666667,1315.8,6
421,0.666667,1315.8,6
422,-0.666667,1084.2,3
423,1.111111,1393.0,7
424,-0.666667,1084.2,3
425,-0.222222,1161.4,4
426,-0.666667,1084.2,3
427,0.666667,1315.8,6
428,0.666667,1315.8,6
429,0.222222,1238.6,5
430,-0.222222,1161.4,4
431,1.111111,1393.0,7
432,-0.666667,1084.2,3
433,-0.666667,1084.2,3
434,-1.111111,1007.0,2
435,-0.666667,1084.2,3
436,0.222222,1238.6,5
437,0.222222,1238.6,5
438,-0.222222,1161.4,4
439,0.222222,1238.6,5
440,0.666667,1315.8,6
441,-0.666667,1084.2,3
442,-0.666667,1084.2,3
443,0.222222,1238.6,5
444,0.222222,1238.6,5
445,-0.222222,1161.4,4
446,0.222222,1238.6,5
447,-0.666667,1084.2,3
448,-0.222222,1161.4,4
449,-0.222222,1161.4,4
450,0.666667,1315.8,6
451,0.222222,1238.6,5
452,-0.222222,1161.4,4
453,0.666667,1315.8,6
454,0.666667,1315.8,6
455,0.666667,1315.8,6
