player,rating,elo,wins
RWKV-4-Raven-14B,-2.8611907510872214,702.9602580520798,878
alpaca-13b,-3.8029357160686046,539.3624013914455,1118
chatglm-6b,-3.778409165218366,543.6230996691967,649
claude-instant-v1,10.216604293080534,2974.805947309579,1493
claude-v1,10.477568964866135,3020.140154080851,2390
dolly-v2-12b,-9.558477847827644,-460.4776738824064,443
fastchat-t5-3b,-5.6941509392882095,210.824667177165,611
gpt-3.5-turbo,6.781025881162617,2377.984848732824,2524
gpt-4,10.638502576040313,3048.0971857951354,2888
gpt4all-13b-snoozy,-3.347171031882157,618.5368363468664,252
guanaco-33b,3.6562103421783227,1835.1487905142583,436
koala-13b,2.4676641676130386,1628.6771724738894,1901
llama-13b,-9.763173729288093,-496.03699059704445,304
mpt-7b-chat,-3.0780647820253555,665.285380090261,671
oasst-pythia-12b,-4.206358114081331,469.28075285820364,1150
palm-2,1.244705120531621,1416.2274261774419,1125
stablelm-tuned-alpha-7b,-8.6996154061956,-311.2779862365062,485
vicuna-13b,3.6989672642407827,1842.576428640216,2667
vicuna-7b,2.595874909475295,1650.9496595584897,883
wizardlm-13b,3.01242396377392,1723.3116418480538,426
